X,Y,FID,FID_1,LABELID,POINT_X,POINT_Y,FID_2,COMUNAREAL,VAL_COM,OBJECTID,A_O,IDACCIDENT,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,OBJECTID_1,Año,Idaccide_1,Claseaccid,Fecha,Hora,Cód_Regi,Región,Cód_Comun,Comuna_1,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Cód_Calle,Calle_Un_1,Cód_Cal_1,Calle_Do_1,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Km_Vía_Fe,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos
-8129238.66385911,-4412588.01069748,1244,9299,1369952,-73.0261934,-36.8095094,95,CONCEPCION,1,30833,2021,1369952,REGION BIO BIO,8101,CONCEPCION,RUTA 150,CAMINO A PENCO,0,"RUTA 150 & CAMINO A PENCO, CONCEPCION",CHILE,GEOMETRIC_CENTER,42630,2021,1369952,1,2021/08/01 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,RUTA 150,0,CAMINO A PENCO,CAMINO A PENCO - RUTA 150,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8129238.66385911,-4412588.01069748,1245,9300,1385686,-73.0261934,-36.8095094,95,CONCEPCION,1,42767,2021,1385686,REGION BIO BIO,8101,CONCEPCION,RUTA 150,CAMINO PENCO,0,"RUTA 150 & CAMINO PENCO, CONCEPCION",CHILE,GEOMETRIC_CENTER,58556,2021,1385686,1,2021/10/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,RUTA 150,0,CAMINO PENCO,CAMINO PENCO - RUTA 150,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-8132273.05506695,-4412584.24272681,1246,9301,1327631,-73.0534518,-36.8094823,95,CONCEPCION,1,2578,2021,1327631,REGION BIO BIO,8101,CONCEPCION,JUAN DE DIOS RIVERA,OROMPELLO,0,"JUAN DE DIOS RIVERA & OROMPELLO, CONCEPCION",CHILE,GEOMETRIC_CENTER,3541,2021,1327631,1,2021/01/18 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,JUAN DE DIOS RIVERA,0,OROMPELLO,JUAN DE DIOS RIVERA - OROMPELLO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8130208.89114502,-4412557.46375597,1247,9302,1339270,-73.0349091,-36.8092897,95,CONCEPCION,1,11128,2021,1339270,REGION BIO BIO,8101,CONCEPCION,CAMILO HENRIQUEZ,DIEGO DE ORO,0,"CAMILO HENRIQUEZ & DIEGO DE ORO, CONCEPCION",CHILE,GEOMETRIC_CENTER,15425,2021,1339270,1,2021/03/20 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,CAMILO HENRIQUEZ,0,DIEGO DE ORO,CAMILO HENRIQUEZ - DIEGO DE ORO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8130208.89114502,-4412557.46375597,1248,9303,1398856,-73.0349091,-36.8092897,95,CONCEPCION,1,49561,2021,1398856,REGION BIO BIO,8101,CONCEPCION,CAMILO HENRIQUEZ,DIEGO DE ORO,0,"CAMILO HENRIQUEZ & DIEGO DE ORO, CONCEPCION",CHILE,GEOMETRIC_CENTER,67526,2021,1398856,1,2021/11/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CAMILO HENRIQUEZ,0,DIEGO DE ORO,CAMILO HENRIQUEZ - DIEGO DE ORO,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8132200.97569667,-4412550.37276251,1249,9304,1324488,-73.0528043,-36.8092387,95,CONCEPCION,1,368,2021,1324488,REGION BIO BIO,8101,CONCEPCION,JUAN DE DIOS RIVERA,ONGOLMO,0,"JUAN DE DIOS RIVERA & ONGOLMO, CONCEPCION",CHILE,GEOMETRIC_CENTER,531,2021,1324488,1,2021/01/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,2,IMPRUDENCIA DEL PEATON,51,PEATON PERMANECE SOBRE LA CALZADA,0,JUAN DE DIOS RIVERA,0,ONGOLMO,JUAN DE DIOS RIVERA - ONGOLMO,0, , ,"0,1", ,3,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8132200.97569667,-4412550.37276251,1250,9305,1376732,-73.0528043,-36.8092387,95,CONCEPCION,1,37142,2021,1376732,REGION BIO BIO,8101,CONCEPCION,ONGOLMO,JUAN DE DIOS RIVERA,0,"ONGOLMO & JUAN DE DIOS RIVERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,51073,2021,1376732,1,2021/09/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,ONGOLMO,0,JUAN DE DIOS RIVERA,JUAN DE DIOS RIVERA - ONGOLMO,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8130169.49517723,-4412543.18444651,1251,9306,1405743,-73.0345552,-36.809187,95,CONCEPCION,1,56775,2021,1405743,REGION BIO BIO,8101,CONCEPCION,CAMILO HENRIQUEZ, ,513,"CAMILO HENRIQUEZ 513, CONCEPCION",CHILE,RANGE_INTERPOLATED,77141,2021,1405743,1,2021/12/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,CAMILO HENRIQUEZ,0, ,- CAMILO HENRIQUEZ,513, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0
-8131839.53244201,-4412541.36303645,1252,9307,1376701,-73.0495574,-36.8091739,95,CONCEPCION,1,36827,2021,1376701,REGION BIO BIO,8101,CONCEPCION,EJERCITO,JANEQUEO,0,"EJERCITO & JANEQUEO, CONCEPCION",CHILE,GEOMETRIC_CENTER,50643,2021,1376701,1,2021/09/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,EJERCITO,0,JANEQUEO,EJERCITO - JANEQUEO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0
-8129747.2714806,-4412486.91553327,1253,9308,1377754,-73.0307623,-36.8087823,95,CONCEPCION,1,37492,2021,1377754,REGION BIO BIO,8101,CONCEPCION,ALONSO DE RIBERA, ,254,"ALONSO DE RIBERA 254, CONCEPCION",CHILE,RANGE_INTERPOLATED,51555,2021,1377754,1,2021/09/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,4,ACERA O BERMA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,ALONSO DE RIBERA,0, ,- ALONSO DE RIBERA,254, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,3,MOJADO,4,LLOVIZNA,0,0,0,0,2
-8130087.09649015,-4412484.77434502,1254,9309,1332697,-73.033815,-36.8087669,95,CONCEPCION,1,5731,2021,1332697,REGION BIO BIO,8101,CONCEPCION,CAMILO HENRIQUEZ,ALONSO DE RIBERA,0,"CAMILO HENRIQUEZ & ALONSO DE RIBERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,8003,2021,1332697,1,2021/02/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,CAMILO HENRIQUEZ,0,ALONSO DE RIBERA,ALONSO DE RIBERA - CAMILO HENRIQUEZ,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8130087.09649015,-4412484.77434502,1255,9310,1379306,-73.033815,-36.8087669,95,CONCEPCION,1,38806,2021,1379306,REGION BIO BIO,8101,CONCEPCION,CAMILO HENRIQUEZ,ALONSO DE RIBERA,0,"CAMILO HENRIQUEZ & ALONSO DE RIBERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,53304,2021,1379306,1,2021/09/14 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,4,ACERA O BERMA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CAMILO HENRIQUEZ,0,ALONSO DE RIBERA,ALONSO DE RIBERA - CAMILO HENRIQUEZ,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8130041.1104085,-4412483.48128998,1256,9311,1337194,-73.0334019,-36.8087576,95,CONCEPCION,1,9348,2021,1337194,REGION BIO BIO,8101,CONCEPCION,CAMILO HENRIQUEZ,TIGRES,0,"CAMILO HENRIQUEZ & TIGRES, CONCEPCION",CHILE,GEOMETRIC_CENTER,13055,2021,1337194,1,2021/03/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,CAMILO HENRIQUEZ,0,TIGRES,CAMILO HENRIQUEZ - TIGRES,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8132071.91187904,-4412481.63208251,1257,9312,1343984,-73.0516449,-36.8087443,95,CONCEPCION,1,13946,2021,1343984,REGION BIO BIO,8101,CONCEPCION,PAICAVI,JUAN DE DIOS RIVERA,0,"PAICAVI & JUAN DE DIOS RIVERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,19268,2021,1343984,1,2021/04/14 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,PAICAVI,0,JUAN DE DIOS RIVERA,JUAN DE DIOS RIVERA - PAICAVI,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8132071.91187904,-4412481.63208251,1258,9313,1356461,-73.0516449,-36.8087443,95,CONCEPCION,1,17884,2021,1356461,REGION BIO BIO,8101,CONCEPCION,PAICAVI,JUAN DE DIOS RIVERA,0,"PAICAVI & JUAN DE DIOS RIVERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,24618,2021,1356461,1,2021/05/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,PAICAVI,0,JUAN DE DIOS RIVERA,JUAN DE DIOS RIVERA - PAICAVI,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8132071.91187904,-4412481.63208251,1259,9314,1387438,-73.0516449,-36.8087443,95,CONCEPCION,1,44361,2021,1387438,REGION BIO BIO,8101,CONCEPCION,PAICAVI,JUAN DE DIOS RIVERA,0,"PAICAVI & JUAN DE DIOS RIVERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,60646,2021,1387438,1,2021/10/14 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,PAICAVI,0,JUAN DE DIOS RIVERA,JUAN DE DIOS RIVERA - PAICAVI,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8131709.0437349,-4412464.85019184,1260,9315,1371065,-73.0483852,-36.8086236,95,CONCEPCION,1,32894,2021,1371065,REGION BIO BIO,8101,CONCEPCION,LAUTARO,EJERCITO,0,"LAUTARO & EJERCITO, CONCEPCION",CHILE,GEOMETRIC_CENTER,45373,2021,1371065,1,2021/08/12 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,14,CRUCE CON SEÑAL PARE,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,LAUTARO,0,EJERCITO,EJERCITO - LAUTARO,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8131709.0437349,-4412464.85019184,1261,9316,1405804,-73.0483852,-36.8086236,95,CONCEPCION,1,57048,2021,1405804,REGION BIO BIO,8101,CONCEPCION,LAUTARO,EJERCITO,0,"LAUTARO & EJERCITO, CONCEPCION",CHILE,GEOMETRIC_CENTER,77515,2021,1405804,1,2021/12/19 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,LAUTARO,0,EJERCITO,EJERCITO - LAUTARO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135061.83095031,-4412453.22662773,1262,9317,1340229,-73.0785038,-36.80854,95,CONCEPCION,0,11987,2021,1340229,REGION BIO BIO,8103,CHIGUAYANTE,21 DE MAYO, ,3225,"21 DE MAYO 3225, CHIGUAYANTE",CHILE,RANGE_INTERPOLATED,16577,2021,1340229,1,2021/03/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8135061.83095031,-4412453.22662773,1263,9318,1343969,-73.0785038,-36.80854,95,CONCEPCION,0,13755,2021,1343969,REGION BIO BIO,8103,CHIGUAYANTE,21 DE MAYO, ,3225,"21 DE MAYO 3225, CHIGUAYANTE",CHILE,RANGE_INTERPOLATED,19016,2021,1343969,1,2021/04/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135061.83095031,-4412453.22662773,1264,9319,1363333,-73.0785038,-36.80854,95,CONCEPCION,1,24317,2021,1363333,REGION BIO BIO,8101,CONCEPCION,21 DE MAYO, ,3225,"21 DE MAYO 3225, CONCEPCION",CHILE,RANGE_INTERPOLATED,33533,2021,1363333,1,2021/06/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,3,LLUVIA,0,0,0,0,2
-8135061.83095031,-4412453.22662773,1265,9320,1359097,-73.0785038,-36.80854,95,CONCEPCION,0,24502,2021,1359097,REGION BIO BIO,8103,CHIGUAYANTE,21 DE MAYO, ,3225,"21 DE MAYO 3225, CHIGUAYANTE",CHILE,RANGE_INTERPOLATED,33785,2021,1359097,1,2021/06/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,2,HUMEDO,3,LLUVIA,0,0,0,0,2
-8135061.83095031,-4412453.22662773,1266,9321,1361391,-73.0785038,-36.80854,95,CONCEPCION,0,26363,2021,1361391,REGION BIO BIO,8112,HUALPEN,21 DE MAYO, ,3225,"21 DE MAYO 3225, HUALPEN",CHILE,RANGE_INTERPOLATED,36367,2021,1361391,1,2021/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,20,CAIDA,20,CAIDA,1,URBANA,1,TRAMO DE VIA RECTA,7,VELOCIDAD IMPRUDENTE,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135061.83095031,-4412453.22662773,1267,9322,1376740,-73.0785038,-36.80854,95,CONCEPCION,0,37233,2021,1376740,REGION BIO BIO,8103,CHIGUAYANTE,21 DE MAYO, ,3225,"21 DE MAYO 3225, CHIGUAYANTE",CHILE,RANGE_INTERPOLATED,51202,2021,1376740,1,2021/09/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135061.83095031,-4412453.22662773,1268,9323,1383097,-73.0785038,-36.80854,95,CONCEPCION,1,41154,2021,1383097,REGION BIO BIO,8101,CONCEPCION,21 DE MAYO, ,3225,"21 DE MAYO 3225, CONCEPCION",CHILE,RANGE_INTERPOLATED,56454,2021,1383097,1,2021/09/27 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135061.83095031,-4412453.22662773,1269,9324,1385775,-73.0785038,-36.80854,95,CONCEPCION,0,43679,2021,1385775,REGION BIO BIO,8103,CHIGUAYANTE,21 DE MAYO, ,3225,"21 DE MAYO 3225, CHIGUAYANTE",CHILE,RANGE_INTERPOLATED,59751,2021,1385775,1,2021/10/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8135061.83095031,-4412453.22662773,1270,9325,1408757,-73.0785038,-36.80854,95,CONCEPCION,1,58802,2021,1408757,REGION BIO BIO,8101,CONCEPCION,21 DE MAYO, ,3225,"21 DE MAYO 3225, CONCEPCION",CHILE,RANGE_INTERPOLATED,79913,2021,1408757,1,2021/12/28 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,2,IMPRUDENCIA DEL PEATON,51,PEATON PERMANECE SOBRE LA CALZADA,0,21 DE MAYO,0, ,- 21 DE MAYO,3225, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8130055.0142129,-4412451.1132538,1271,9326,1380098,-73.0335268,-36.8085248,95,CONCEPCION,1,39274,2021,1380098,REGION BIO BIO,8101,CONCEPCION,JUAN JOSE MANZANO,CAMILO HENRIQUEZ,0,"JUAN JOSE MANZANO & CAMILO HENRIQUEZ, CONCEPCION",CHILE,GEOMETRIC_CENTER,53934,2021,1380098,1,2021/09/16 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,70,VOLCADURA,70,VOLCADURA,1,URBANA,4,ACERA O BERMA,7,VELOCIDAD IMPRUDENTE,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,0,JUAN JOSE MANZANO,0,CAMILO HENRIQUEZ,CAMILO HENRIQUEZ - JUAN JOSE MANZANO,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8130055.0142129,-4412451.1132538,1272,9327,1381095,-73.0335268,-36.8085248,95,CONCEPCION,1,40092,2021,1381095,REGION BIO BIO,8101,CONCEPCION,CAMILO HENRIQUEZ,JUAN JOSE MANZANO,0,"CAMILO HENRIQUEZ & JUAN JOSE MANZANO, CONCEPCION",CHILE,GEOMETRIC_CENTER,55066,2021,1381095,1,2021/09/21 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,CAMILO HENRIQUEZ,0,JUAN JOSE MANZANO,CAMILO HENRIQUEZ - JUAN JOSE MANZANO,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135046.92527049,-4412449.98704813,1273,9328,1364036,-73.0783699,-36.8085167,95,CONCEPCION,0,28258,2021,1364036,REGION BIO BIO,8103,CHIGUAYANTE,VEGA MONUMENTAL INTERIOR,CALLE SEIS,0,"VEGA MONUMENTAL INTERIOR & CALLE SEIS, CHIGUAYANTE",CHILE,GEOMETRIC_CENTER,39033,2021,1364036,1,2021/07/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,VEGA MONUMENTAL INTERIOR,0,CALLE SEIS,CALLE SEIS - VEGA MONUMENTAL INTERIOR,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8134341.10403912,-4412446.83089213,1274,9329,1370207,-73.0720294,-36.808494,95,CONCEPCION,0,32077,2021,1370207,REGION BIO BIO,8103,CHIGUAYANTE,ARTURO FERNANDEZ VIAL,SANTA CRUZ,0,"ARTURO FERNANDEZ VIAL & SANTA CRUZ, CHIGUAYANTE",CHILE,GEOMETRIC_CENTER,44262,2021,1370207,1,2021/08/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,ARTURO FERNANDEZ VIAL,0,SANTA CRUZ,ARTURO FERNANDEZ VIAL - SANTA CRUZ,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8134341.10403912,-4412446.83089213,1275,9330,1370027,-73.0720294,-36.808494,95,CONCEPCION,1,32079,2021,1370027,REGION BIO BIO,8101,CONCEPCION,FERNANDEZ VIAL,SANTA CRUZ,0,"FERNANDEZ VIAL & SANTA CRUZ, CONCEPCION",CHILE,GEOMETRIC_CENTER,44264,2021,1370027,1,2021/08/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,FERNANDEZ VIAL,0,SANTA CRUZ,FERNANDEZ VIAL - SANTA CRUZ,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
