X,Y,FID,Año,IdAccident,Latitud,longitud,ClaseAccid,Fecha,Hora,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,Número,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves
-8130444.43205559,-4410240.11423731,5316,2024,1646774,-36.792621,-73.037025,1,2024/10/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMPOS DEPORTIVOS,ANDALIEN,ANDALIEN - CAMPOS DEPORTIVOS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8136236.71912004,-4408264.5643187,5317,2024,1641378,-36.778408,-73.089058,1,2024/09/22 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,CALLE DOS,CONCEPCION,CALLE DOS - CONCEPCION,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8134868.15730023,-4411930.17925183,5318,2024,1636150,-36.804778,-73.076764,1,2024/09/09 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,CRISTOBAL COLON,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,CRISTOBAL COLON - PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8055378.13718998,-4505701.54203157,5319,2024,1646776,-37.476265,-72.362693,1,2024/10/25 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PATRICIO LYNCH,ALCAZAR,ALCAZAR - PATRICIO LYNCH,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8137548.61931904,-4411118.26951242,5320,2024,1636175,-36.798938,-73.100843,1,2024/09/10 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,RUCALHUE, ,- RUCALHUE,780, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8131906.05696971,-4412789.84227066,5321,2024,1641379,-36.810961,-73.050155,1,2024/09/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,JORGE ALESSANDRI,PAICAVI,JORGE ALESSANDRI - PAICAVI,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8051857.43565466,-4501074.89648223,5322,2024,1646779,-37.443274,-72.331066,1,2024/10/25 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SOR VICENTA,MALALCAHUELLO,MALALCAHUELLO - SOR VICENTA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8131682.08215423,-4413217.26647939,5323,2024,1636180,-36.814035,-73.048143,1,2024/08/23 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PAICAVI,MANUEL RODRIGUEZ,MANUEL RODRIGUEZ - PAICAVI,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8137028.42333856,-4403855.82086506,5324,2024,1641381,-36.74668,-73.09617,1,2024/09/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,LUIS URIBE, ,- LUIS URIBE,3579, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8055213.94094106,-4504169.75902717,5325,2024,1646783,-37.465344,-72.361218,1,2024/10/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS ANGELES,GALVARINO,GALVARINO - LOS ANGELES,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,3
-8134360.54042221,-4411502.94574126,5326,2024,1636187,-36.801705,-73.072204,1,2024/09/10 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,MARCO POLO,MARCO POLO - PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8137248.94724982,-4403126.20852937,5327,2024,1641382,-36.741428,-73.098151,1,2024/06/06 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,CRISTOBAL COLON, ,- CRISTOBAL COLON,3157, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,2,0,1
-8052146.08709429,-4506826.15153123,5328,2024,1646786,-37.484282,-72.333659,1,2024/10/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FRANCISCO ENCINA,MONTE AGUILA,FRANCISCO ENCINA - MONTE AGUILA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8130479.83165367,-4411492.37981895,5329,2024,1636211,-36.801629,-73.037343,1,2024/08/23 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LIENTUR,ABRAHAM LINCOLN,ABRAHAM LINCOLN - LIENTUR,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,MOJADO,DESPEJADO,0,0,0,1
-8053040.7618418,-4507512.31097035,5330,2024,1646787,-37.489173,-72.341696,1,2024/10/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,VOLCADURA,VOLCADURA,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,LOS CARRERA, ,- LOS CARRERA,1596, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1
-8129487.9749907,-4412026.38909797,5331,2024,1636212,-36.80547,-73.028433,1,2024/08/23 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,VOLCADURA,VOLCADURA,URBANA,CRUCE CON SENAL PARE,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,SANTA CLARA, ,- SANTA CLARA,2930, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0
-8052460.56465578,-4507177.2923258,5332,2024,1646789,-37.486785,-72.336484,1,2024/10/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS QUIMBAYAS,LOS MAYAS,LOS MAYAS - LOS QUIMBAYAS,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0
-8052720.82962525,-4504447.03709989,5333,2024,1636215,-37.467321,-72.338822,1,2024/09/10 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE LADO/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,GUILLERMO MARCONI,COLO COLO,COLO COLO - GUILLERMO MARCONI,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8052606.28186923,-4503435.01460458,5334,2024,1646791,-37.460105,-72.337793,1,2024/10/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LAUCA,PONIENTE,LAUCA - PONIENTE,0, , ,UNIDIRECCIONAL,CONCRETO,REGULAR,SECO,NUBLADO,0,0,0,0
-8136642.81262245,-4404420.29056122,5335,2024,1641383,-36.750743,-73.092706,1,2024/09/30 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,DROGAS Y/O FATIGA EN CONDUCTOR,"CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUENO)",GOMEZ CARRENO, ,- GOMEZ CARRENO,3831, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8132759.87746409,-4413209.06266517,5336,2024,1636217,-36.813976,-73.057825,1,2024/08/24 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ANIBAL PINTO,BRASIL,ANIBAL PINTO - BRASIL,0, , ,UNIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0
-8055191.00912596,-4504707.35136202,5337,2024,1646792,-37.469177,-72.361012,1,2024/10/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ALEMANIA,LAS INDUSTRIAS,ALEMANIA - LAS INDUSTRIAS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138666.71228456,-4402433.87315111,5338,2024,1641384,-36.736444,-73.110887,1,2024/09/30 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER SENAL PARE,ALTO HORNO,GRAN BRETANA,ALTO HORNO - GRAN BRETANA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8051659.73223901,-4506745.06675523,5339,2024,1636223,-37.483704,-72.32929,1,2024/09/10 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION,COLISION,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CARTIER, ,- CARTIER,1583, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0
-7978412.39785297,-4485025.42098003,5340,2024,1646794,-37.328718,-71.671298,1,2024/10/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,ANTUCO,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CARRERA,SANTA ROSA,LOS CARRERA - SANTA ROSA,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1
-8140051.972028,-4400087.15728304,5341,2024,1641386,-36.719548,-73.123331,1,2024/09/30 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,ALMIRANTE LATORRE, ,- ALMIRANTE LATORRE,871, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8055191.00912596,-4504707.35136202,5342,2024,1636228,-37.469177,-72.361012,1,2024/09/10 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CADIZ,ALMIRANTE LATORRE,ALMIRANTE LATORRE - CADIZ,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,HUMEDO,NUBLADO,0,0,0,0
-8053122.915626,-4502976.29877139,5343,2024,1646797,-37.456834,-72.342434,1,2024/10/28 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,GUILLERMO MARCONI,SANTIAGO MORSE,GUILLERMO MARCONI - SANTIAGO MORSE,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1
-8139177.44610832,-4406307.72307516,5344,2024,1636280,-36.764327,-73.115475,1,2024/09/03 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,GRAN BRETANA, ,- GRAN BRETANA,4325, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,2
-8198846.47428537,-4524203.15254807,5345,2024,1641387,-37.608048,-73.651491,1,2024/09/24 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LEBU,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,BLANCO ENCALADA, ,- BLANCO ENCALADA,1, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8054491.25480683,-4505941.40745356,5346,2024,1646800,-37.477975,-72.354726,1,2024/10/29 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL RODRIGUEZ,CONDELL,CONDELL - MANUEL RODRIGUEZ,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8138446.63365127,-4401220.31101924,5347,2024,1636281,-36.727707,-73.10891,1,2024/09/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,PEREZ GACITUA, ,- PEREZ GACITUA,1950, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138501.95943819,-4402911.44639748,5348,2024,1641389,-36.739882,-73.109407,1,2024/09/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,ALTO HORNO, ,- ALTO HORNO,777, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8055358.87891808,-4505339.79046872,5349,2024,1646801,-37.473686,-72.36252,1,2024/10/29 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ALCAZAR,BULNES,ALCAZAR - BULNES,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0
-8135775.07719172,-4403618.39964182,5350,2024,1636283,-36.744971,-73.084911,1,2024/08/31 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,OTRO TIPO,OTRO TIPO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VOLCAN OSORNO, ,- VOLCAN OSORNO,3361, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0
-8139112.88080367,-4407057.84244869,5351,2024,1641390,-36.769725,-73.114895,1,2024/09/25 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,CALLE UNO,GRAN BRETANA,CALLE UNO - GRAN BRETANA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,1
-8090743.56017857,-4508403.92239912,5352,2024,1646819,-37.495528,-72.680386,1,2024/10/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,NACIMIENTO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VILLA ALEGRE,PADRE HURTADO,PADRE HURTADO - VILLA ALEGRE,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8139517.41583321,-4399857.73573419,5353,2024,1636285,-36.717896,-73.118529,1,2024/09/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER SENAL CEDA EL PASO,LA UNION,VALDIVIA,LA UNION - VALDIVIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138435.50170219,-4402791.70380122,5354,2024,1641391,-36.73902,-73.10881,1,2024/09/25 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,ALTO HORNO, ,- ALTO HORNO,998, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0
-8055546.67489904,-4506054.32845586,5355,2024,1647091,-37.47878,-72.364207,1,2024/10/29 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ELEUTERIO RAMIREZ,JOSE SANTOS GONZALEZ,ELEUTERIO RAMIREZ - JOSE SANTOS GONZALEZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8135292.8411576,-4408710.84838514,5356,2024,1636287,-36.781619,-73.080579,1,2024/09/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LA VEGA, ,- LA VEGA,689, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8136401.91724438,-4408716.96389928,5357,2024,1641393,-36.781663,-73.090542,1,2024/09/24 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,LAS GOLONDRINAS, ,- LAS GOLONDRINAS,685, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8054231.54643481,-4504877.34455174,5358,2024,1647098,-37.470389,-72.352393,1,2024/10/29 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VALDIVIA,LAUTARO,LAUTARO - VALDIVIA,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0
-8126352.06040725,-4402782.77177978,5359,2024,1636288,-36.738956,-73.000263,1,2024/09/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FREIRE, ,- FREIRE,95, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8130871.1196638,-4412603.11027556,5360,2024,1641394,-36.809618,-73.040858,1,2024/09/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE LADO/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICUNA MACKENNA,INDAMA,INDAMA - VICUNA MACKENNA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8052080.07463625,-4503547.06716494,5361,2024,1647115,-37.460904,-72.333066,1,2024/10/30 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ORIENTE,TOLPAN,ORIENTE - TOLPAN,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8138507.19145426,-4402083.41633924,5362,2024,1636289,-36.733921,-73.109454,1,2024/09/05 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,ECHEVERRIE,VICUNA MACKENNA,ECHEVERRIE - VICUNA MACKENNA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8136370.74778695,-4405344.23482819,5363,2024,1641396,-36.757393,-73.090262,1,2024/09/24 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,CRISTOBAL COLON, ,- CRISTOBAL COLON,5005, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8132169.10492645,-4417511.64935634,5364,2024,1647119,-36.844913,-73.052518,1,2024/10/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,PEDRO DE VALDIVIA, ,- PEDRO DE VALDIVIA,904, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1
-8139789.14671023,-4402755.58680877,5365,2024,1636290,-36.73876,-73.12097,1,2024/09/06 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,JUAN ANTONIO RIOS, ,- JUAN ANTONIO RIOS,1515, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
