FID,type,nombre,comuna,nombre_reg,nombre_com,Shape__Length,calle_join_key
115312,residential,,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,171.941609318285,
115313,residential,Pasaje 12,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,144.436311841028,PASAJE 12
115314,residential,Pasaje 9,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,65.6800042536785,PASAJE 9
115315,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,135.004735329972,
115316,path,Las Perdices,8112,REGIÓN DEL BIOBÍO,HUALPÉN,270.876273055747,LAS PERDICES
115317,living_street,El Ñandú,8112,REGIÓN DEL BIOBÍO,HUALPÉN,134.646489625061,EL ÑANDÚ
115318,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,42.371023296499,
115319,tertiary,Avenida Santa María,8112,REGIÓN DEL BIOBÍO,HUALPÉN,146.305630503026,AVENIDA SANTA MARÍA
115320,residential,Santa Claudia,8112,REGIÓN DEL BIOBÍO,HUALPÉN,68.0427073508819,SANTA CLAUDIA
115321,residential,San Alberto Hurtado,8112,REGIÓN DEL BIOBÍO,HUALPÉN,302.862409297852,SAN ALBERTO HURTADO
115322,residential,Las Tórtolas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,451.628391482791,LAS TÓRTOLAS
115323,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,30.8560123597413,
115324,residential,San Juan Bosco,8112,REGIÓN DEL BIOBÍO,HUALPÉN,122.813730137904,SAN JUAN BOSCO
115325,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,76.7711092197531,
115326,residential,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,323.699136030293,
115327,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,85.2211669724208,
115328,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,71.6377827437661,
115329,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,66.1072568624542,
115330,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,83.5084519990567,
115331,living_street,Pasaje San Agustín,8112,REGIÓN DEL BIOBÍO,HUALPÉN,209.050348996582,PASAJE SAN AGUSTÍN
115332,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,142.604052264686,
115333,living_street,Pasaje Santa Teresa de Los Andes,8112,REGIÓN DEL BIOBÍO,HUALPÉN,71.371261805911,PASAJE SANTA TERESA DE LOS ANDES
115334,residential,Las Torcazas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,339.206948093217,LAS TORCAZAS
115335,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,32.248916845258,
115336,living_street,Pasaje San Ignacio,8112,REGIÓN DEL BIOBÍO,HUALPÉN,158.019850282676,PASAJE SAN IGNACIO
115337,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,36.0860162331782,
115338,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,93.4561234890674,
115339,living_street,Las Aguilas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,106.434690733327,LAS AGUILAS
115340,living_street,Pasaje San Enrique,8112,REGIÓN DEL BIOBÍO,HUALPÉN,100.56288306365,PASAJE SAN ENRIQUE
115341,residential,Condominio Los Flamencos,8112,REGIÓN DEL BIOBÍO,HUALPÉN,262.475294398965,CONDOMINIO LOS FLAMENCOS
115342,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,27.4388216068722,
115343,living_street,El Chincol,8112,REGIÓN DEL BIOBÍO,HUALPÉN,108.075328111514,EL CHINCOL
115344,living_street,El Chincol,8112,REGIÓN DEL BIOBÍO,HUALPÉN,187.785336666931,EL CHINCOL
115345,living_street,Los Jilgueros,8112,REGIÓN DEL BIOBÍO,HUALPÉN,98.2316027105147,LOS JILGUEROS
115346,living_street,Pasaje Santa Catalina,8112,REGIÓN DEL BIOBÍO,HUALPÉN,161.920967460403,PASAJE SANTA CATALINA
115347,living_street,Pasaje San Patricio,8112,REGIÓN DEL BIOBÍO,HUALPÉN,50.7243389498474,PASAJE SAN PATRICIO
115348,living_street,Los Pitios,8112,REGIÓN DEL BIOBÍO,HUALPÉN,150.129198624826,LOS PITIOS
115349,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,21.59246717604,
115350,living_street,Pasaje San Juan Bosco,8112,REGIÓN DEL BIOBÍO,HUALPÉN,71.9196242004262,PASAJE SAN JUAN BOSCO
115351,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,94.5322612289517,
115352,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,102.284559548638,
115353,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,46.3676950613005,
115354,living_street,Pasaje Santa Ana,8112,REGIÓN DEL BIOBÍO,HUALPÉN,161.959961696175,PASAJE SANTA ANA
115355,living_street,Los Pitios,8112,REGIÓN DEL BIOBÍO,HUALPÉN,147.384206627474,LOS PITIOS
115356,residential,Las Codornices,8112,REGIÓN DEL BIOBÍO,HUALPÉN,155.365636880875,LAS CODORNICES
115357,residential,Choroyes,8112,REGIÓN DEL BIOBÍO,HUALPÉN,91.90267606664,CHOROYES
115358,residential,Las Codornices,8112,REGIÓN DEL BIOBÍO,HUALPÉN,156.415376986795,LAS CODORNICES
115359,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,71.163811890873,
115360,residential,El Picaflor,8112,REGIÓN DEL BIOBÍO,HUALPÉN,120.525921666178,EL PICAFLOR
115361,living_street,Los Petreles,8112,REGIÓN DEL BIOBÍO,HUALPÉN,189.570645719233,LOS PETRELES
115362,residential,Loicas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,106.873488519633,LOICAS
115363,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,58.6592797176207,
115364,residential,Los Pitios,8112,REGIÓN DEL BIOBÍO,HUALPÉN,98.1443277807492,LOS PITIOS
115365,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,82.340410809852,
115366,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,94.3215313757206,
115367,residential,Las Palomas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,323.800884409699,LAS PALOMAS
115368,living_street,Pasaje San Guillermo,8112,REGIÓN DEL BIOBÍO,HUALPÉN,66.4818078718233,PASAJE SAN GUILLERMO
115369,residential,Condominio Las Palomas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,228.502834808098,CONDOMINIO LAS PALOMAS
115370,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,93.030314032445,
115371,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,46.7661576817758,
115372,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,103.117948992327,
115373,living_street,El Ñandú,8112,REGIÓN DEL BIOBÍO,HUALPÉN,30.1385838754728,EL ÑANDÚ
115374,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,34.1029224422737,
115375,residential,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,142.946225466713,
115376,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,67.3118895676591,
115377,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,140.035915375836,
115378,residential,Los Jilgueros,8112,REGIÓN DEL BIOBÍO,HUALPÉN,463.261683249035,LOS JILGUEROS
115379,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,46.5474722082009,
115380,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,121.433749524957,
115381,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,59.9903801751771,
115382,living_street,Pasaje San Valentín,8112,REGIÓN DEL BIOBÍO,HUALPÉN,124.603213162573,PASAJE SAN VALENTÍN
115383,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,87.2195165617834,
115384,living_street,El Ñandú,8112,REGIÓN DEL BIOBÍO,HUALPÉN,123.323915979378,EL ÑANDÚ
115385,living_street,El Homero,8112,REGIÓN DEL BIOBÍO,HUALPÉN,190.736675547179,EL HOMERO
115386,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,67.797462718203,
115387,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,68.5298744275035,
115388,living_street,Los Tordos,8112,REGIÓN DEL BIOBÍO,HUALPÉN,87.1687258556567,LOS TORDOS
115389,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,69.5407772010465,
115390,living_street,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,43.2533608630291,
115391,residential,Los Aguiluchos,8112,REGIÓN DEL BIOBÍO,HUALPÉN,157.005100308223,LOS AGUILUCHOS
115392,residential,Las Perdices,8112,REGIÓN DEL BIOBÍO,HUALPÉN,146.784769881652,LAS PERDICES
115393,residential,Los Chercanes,8112,REGIÓN DEL BIOBÍO,HUALPÉN,154.945907938464,LOS CHERCANES
115394,residential,Los Juilgueros,8112,REGIÓN DEL BIOBÍO,HUALPÉN,68.379976654067,LOS JUILGUEROS
115411,primary,Roosevelt,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,361.610663751499,ROOSEVELT
115412,primary,Roosevelt,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,602.256868947925,ROOSEVELT
115413,residential,Caupolicán,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,238.368937452288,CAUPOLICÁN
115414,residential,Angol,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,367.708468582586,ANGOL
115415,residential,Castellón,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,632.300077884813,CASTELLÓN
115416,tertiary,Los Mañíos,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,100.87122504527,LOS MAÑÍOS
115417,residential,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,107.181384095388,
115418,residential,Los Boldos,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,901.347523683947,LOS BOLDOS
115419,residential,Merida,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,311.557458343138,MERIDA
115420,residential,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,430.416303678658,
115421,residential,Pedro Lira,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,62.1220898463672,PEDRO LIRA
115422,service,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,152.74166628632,
115423,service,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,148.996884306864,
115424,service,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,52.3932932471271,
115425,service,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,82.4252528914049,
115427,residential,Millabu,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,102.244220906683,MILLABU
115428,residential,Galvarino,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,588.196057567829,GALVARINO
115620,residential,,8411,REGIÓN DEL BIOBÍO,PINTO,31.6509796535116,
115621,residential,,8411,REGIÓN DEL BIOBÍO,PINTO,85.3522546004679,
115622,track,,8411,REGIÓN DEL BIOBÍO,PINTO,572.475756256262,
115623,residential,,8411,REGIÓN DEL BIOBÍO,PINTO,12.8607740440482,
115624,residential,,8411,REGIÓN DEL BIOBÍO,PINTO,194.159106910968,
115625,residential,,8411,REGIÓN DEL BIOBÍO,PINTO,248.807780458276,
115626,residential,,8411,REGIÓN DEL BIOBÍO,PINTO,288.591998798338,
115722,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,93.2125358241371,
115723,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,1160.68445258552,
115724,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,455.180064163252,
115725,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,886.083688546332,
115726,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,372.58798554124,
115727,service,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,586.28098998787,
115728,residential,Los Notros,8401,REGIÓN DEL BIOBÍO,CHILLÁN,273.676232306029,LOS NOTROS
115729,unclassified,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,793.746884151864,
115730,unclassified,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,69.2896265654036,
115731,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,500.695347149729,
115732,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,290.306233136403,
115733,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,4299.78804127412,
115734,service,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,169.374174562566,
115735,unclassified,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,764.581523039957,
115736,secondary,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,434.754039496243,
115737,track,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,233.533225135208,
115738,residential,Callejón Las Encinas,8401,REGIÓN DEL BIOBÍO,CHILLÁN,664.41589191215,CALLEJÓN LAS ENCINAS
115739,residential,Callejón Las Encinas,8401,REGIÓN DEL BIOBÍO,CHILLÁN,903.459761693903,CALLEJÓN LAS ENCINAS
115740,residential,Camino Parque Lantaño,8401,REGIÓN DEL BIOBÍO,CHILLÁN,3568.38965505792,CAMINO PARQUE LANTAÑO
115741,residential,Los Maníos,8401,REGIÓN DEL BIOBÍO,CHILLÁN,443.052790474589,LOS MANÍOS
115742,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,559.833829449032,
115743,secondary,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,152.949797102547,
115744,unclassified,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,2221.94229736886,
115745,unclassified,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,45.2999624166417,
115746,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,590.467474714224,
115747,track,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,1157.44150119333,
115748,service,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,1294.19433680076,
115749,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,652.696340052878,
115750,pedestrian,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,33.1504032164817,
115751,residential,Aitue,8401,REGIÓN DEL BIOBÍO,CHILLÁN,541.092015995941,AITUE
115752,residential,,8401,REGIÓN DEL BIOBÍO,CHILLÁN,817.076585239492,
115876,trunk_link,Acceso a Avenida Jorge Alessandri,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,10.9631861510902,ACCESO A AVENIDA JORGE ALESSANDRI
115877,trunk_link,Acceso a Avenida Jorge Alessandri,8112,REGIÓN DEL BIOBÍO,HUALPÉN,232.009547333495,ACCESO A AVENIDA JORGE ALESSANDRI
115878,trunk_link,Salida a Costanera,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,284.588333799053,SALIDA A COSTANERA
115879,trunk_link,Acceso a Avenida Jorge Alessandri,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,221.659333505229,ACCESO A AVENIDA JORGE ALESSANDRI
115880,trunk_link,Salida a Costanera,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,13.3895855442949,SALIDA A COSTANERA
115881,trunk_link,Salida a Costanera,8112,REGIÓN DEL BIOBÍO,HUALPÉN,215.937171329967,SALIDA A COSTANERA
115885,trunk_link,Salida a Av. Colón,8112,REGIÓN DEL BIOBÍO,HUALPÉN,334.260249318849,SALIDA A AV. COLÓN
115886,trunk_link,Salida a Av. 21 de Mayo,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,286.258340477415,SALIDA A AV. 21 DE MAYO
115887,trunk_link,Salida a Av. Colón,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,215.671746159853,SALIDA A AV. COLÓN
115888,trunk_link,Acceso a Av. Jorge Alessandri,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,364.443606933062,ACCESO A AV. JORGE ALESSANDRI
115889,trunk_link,Salida a Alessandri,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,71.0899551300479,SALIDA A ALESSANDRI
115993,service,Homecenter Sodimac Mall Plaza Trebol,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,79.9941586930401,HOMECENTER SODIMAC MALL PLAZA TREBOL
115994,tertiary_link,Entrada Mall,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,301.202736088777,ENTRADA MALL
115995,service,Link a Boulevar Norte,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,27.9635701422065,LINK A BOULEVAR NORTE
115996,trunk_link,Link al Mall,8112,REGIÓN DEL BIOBÍO,HUALPÉN,147.119071057593,LINK AL MALL
115997,service,Calle Este Mall Plaza Trebol,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,79.9806479072896,CALLE ESTE MALL PLAZA TREBOL
115998,trunk_link,Link a Autopista,8112,REGIÓN DEL BIOBÍO,HUALPÉN,145.225436550023,LINK A AUTOPISTA
115999,tertiary,Calle,8112,REGIÓN DEL BIOBÍO,HUALPÉN,257.844349456961,CALLE
116000,tertiary,Marco Polo,8112,REGIÓN DEL BIOBÍO,HUALPÉN,87.7968540953664,MARCO POLO
116001,tertiary,Marco Polo,8112,REGIÓN DEL BIOBÍO,HUALPÉN,93.2401342216634,MARCO POLO
116002,trunk_link,Acceso a Av. Jorge Alessandri,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,2.79918078689471,ACCESO A AV. JORGE ALESSANDRI
116003,trunk_link,Acceso a Av. Jorge Alessandri,8112,REGIÓN DEL BIOBÍO,HUALPÉN,42.0495038245064,ACCESO A AV. JORGE ALESSANDRI
116004,secondary,Calle de Servicio Jorge Alessandri,8112,REGIÓN DEL BIOBÍO,HUALPÉN,61.6993436702734,CALLE DE SERVICIO JORGE ALESSANDRI
116076,residential,Leonor Mascamayo,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,70.131250455019,LEONOR MASCAMAYO
116077,residential,Pedro Villa Novoa,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,51.67766688867,PEDRO VILLA NOVOA
116733,tertiary,Calle de Servicios,8112,REGIÓN DEL BIOBÍO,HUALPÉN,510.22621526229,CALLE DE SERVICIOS
116755,trunk,Avenida Paicaví,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,24.2455621087325,AVENIDA PAICAVÍ
116823,service,,8102,REGIÓN DEL BIOBÍO,CORONEL,36.4749332911166,
116981,primary_link,Salida a O'Higgins,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,165.405102251431,SALIDA A O'HIGGINS
116986,primary_link,Salida a O'Higgins,8112,REGIÓN DEL BIOBÍO,HUALPÉN,57.2422502037453,SALIDA A O'HIGGINS
116987,primary_link,Salida a O'Higgins,8112,REGIÓN DEL BIOBÍO,HUALPÉN,43.5221280864176,SALIDA A O'HIGGINS
116988,primary_link,Salida a O'Higgins,8112,REGIÓN DEL BIOBÍO,HUALPÉN,178.12441394968,SALIDA A O'HIGGINS
117285,residential,Las Drizas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,46.0309538982127,LAS DRIZAS
117286,living_street,El Faro,8112,REGIÓN DEL BIOBÍO,HUALPÉN,72.0828616998475,EL FARO
117287,residential,Las Anclas,8112,REGIÓN DEL BIOBÍO,HUALPÉN,142.581804504232,LAS ANCLAS
117288,living_street,El Faro,8112,REGIÓN DEL BIOBÍO,HUALPÉN,87.9303765817685,EL FARO
117289,unclassified,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,27.7068360736664,
117290,track,Sendero Ramuntcho,8112,REGIÓN DEL BIOBÍO,HUALPÉN,2483.75931578782,SENDERO RAMUNTCHO
117291,unclassified,,8112,REGIÓN DEL BIOBÍO,HUALPÉN,212.242342472635,
117292,track,Sendero Ramuntcho,8112,REGIÓN DEL BIOBÍO,HUALPÉN,831.760347400756,SENDERO RAMUNTCHO
117293,primary_link,Aeropuerto Carriel Sur Terminal,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,112.905264902172,AEROPUERTO CARRIEL SUR TERMINAL
117294,service,Aeropuerto Carriel Sur Terminal,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,241.289646826023,AEROPUERTO CARRIEL SUR TERMINAL
117295,service,Carriel Sur,8110,REGIÓN DEL BIOBÍO,TALCAHUANO,327.970115189498,CARRIEL SUR
117296,living_street,Pasaje Pedro Luna,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,249.663926617704,PASAJE PEDRO LUNA
117297,living_street,Pasaje Michimalonco,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,314.446393806286,PASAJE MICHIMALONCO
117298,primary,Avenida Pedro Aguirre Cerda,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,33.8042900238526,AVENIDA PEDRO AGUIRRE CERDA
117299,residential,Lafquen,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,201.958511300125,LAFQUEN
117300,residential,Licanten,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,234.776674303866,LICANTEN
117301,residential,Futaleufu,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,229.104138373464,FUTALEUFU
117302,residential,Molco,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,267.429760526573,MOLCO
117303,residential,Rehue,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,342.308649339079,REHUE
117304,residential,Lemu,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,214.42696330059,LEMU
117305,residential,Nahuel,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,409.640167382281,NAHUEL
117460,service,Entrada Catedral,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,49.4830802842542,ENTRADA CATEDRAL
117461,service,Salida Catedral,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,54.4588708055649,SALIDA CATEDRAL
117462,residential,Aníbal Pinto,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,119.860003014502,ANÍBAL PINTO
117477,residential,Los Satélites,8111,REGIÓN DEL BIOBÍO,TOMÉ,64.5414029730578,LOS SATÉLITES
117478,tertiary,Avenida Pingueral,8111,REGIÓN DEL BIOBÍO,TOMÉ,402.260957660623,AVENIDA PINGUERAL
117481,residential,Ricardo Claro,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,582.267435176568,RICARDO CLARO
117482,tertiary,Pascual Binimelis,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,42.9310904758556,PASCUAL BINIMELIS
117483,tertiary,Pascual Binimelis,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,150.915889800511,PASCUAL BINIMELIS
117515,tertiary,Daniel Belmar,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,1116.56688579562,DANIEL BELMAR
117516,residential,Villa Condor,8411,REGIÓN DEL BIOBÍO,PINTO,570.522799420371,VILLA CONDOR
117517,tertiary,Carretera Ruta 160,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,755.286748406613,CARRETERA RUTA 160
117518,tertiary_link,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,36.6367447977264,
117519,tertiary,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,40.724365275401,
117520,tertiary,Caletera Ruta 60,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,920.646557727073,CALETERA RUTA 60
117521,residential,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,64.888859196383,
117522,trunk_link,Acceso Ruta 160,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,18.4045014672647,ACCESO RUTA 160
117523,residential,,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,26.2519937222979,
117593,track,,8411,REGIÓN DEL BIOBÍO,PINTO,504.593628222812,
117789,trunk_link,Retorno,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,39.5002525010988,RETORNO
117821,residential,Los Pensamientos,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,156.295694510195,LOS PENSAMIENTOS
117822,secondary,Los Pensamientos,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,315.052432000798,LOS PENSAMIENTOS
117823,trunk,Avenida Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,15.2867720019493,AVENIDA JORGE ALESSANDRI
117824,trunk,Avenida Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,120.285597600391,AVENIDA JORGE ALESSANDRI
117825,trunk,Avenida Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,15.2879421925747,AVENIDA JORGE ALESSANDRI
117826,secondary_link,Acceso a Los Canelos,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,109.4295727286,ACCESO A LOS CANELOS
117827,trunk,Avenida Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,111.838746094271,AVENIDA JORGE ALESSANDRI
117828,trunk,Avenida Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,110.789467121497,AVENIDA JORGE ALESSANDRI
117829,trunk,Avenida Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,34.3230695472458,AVENIDA JORGE ALESSANDRI
117830,trunk,Avenida Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,87.805106333732,AVENIDA JORGE ALESSANDRI
117831,trunk_link,Entrada a Jorge Alessandri,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,35.4888274520158,ENTRADA A JORGE ALESSANDRI
117832,secondary,Los Canelos,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,782.760266692655,LOS CANELOS
117833,trunk_link,Salida a Juan Pablo II,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,119.862123034857,SALIDA A JUAN PABLO II
117834,secondary_link,Los Pensamientos,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,65.6879177908564,LOS PENSAMIENTOS
117835,residential,Las Violetas,8108,REGIÓN DEL BIOBÍO,SAN PEDRO DE LA PAZ,190.722667886126,LAS VIOLETAS
117836,residential,Lomas de Antilhue,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,294.278479143537,LOMAS DE ANTILHUE
117837,residential,Lomas de Antilhue,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,325.122856031368,LOMAS DE ANTILHUE
117838,residential,Lomas de Antilhue,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,140.220708032223,LOMAS DE ANTILHUE
117839,residential,Lomas de Antilhue,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,225.409852727699,LOMAS DE ANTILHUE
117840,residential,Entrada,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,81.6432088580406,ENTRADA
117841,residential,Lomas de Antilhue,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,60.2926186700026,LOMAS DE ANTILHUE
117842,residential,Lomas de Antilhue,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,69.6967029008156,LOMAS DE ANTILHUE
117843,residential,,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,268.592143131299,
117844,residential,Lomas de Antilhue,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,367.110178058583,LOMAS DE ANTILHUE
