X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-8131110.23393003,-4414346.67224368,1297,1502563,-36.822157,-73.043006,2023/01/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,CHOQUE LATERAL,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,VIRAJES INDEBIDOS,IMPRUDENCIA DEL CONDUCTOR,PAICAVI,FREIRE,FREIRE - PAICAVI,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8051347.70370632,-4503946.20278411,1298,1502806,-37.46375,-72.326487,2023/01/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,LAS INDUSTRIAS, ,- LAS INDUSTRIAS,1822,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8135917.23218146,-4407583.2909707,1299,1503536,-36.773506,-73.086188,2023/01/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CRISTOBAL COLON, ,- CRISTOBAL COLON,6456,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8053919.51790212,-4504717.02911814,1300,1502815,-37.469246,-72.34959,2023/01/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,COLO COLO,ALMAGRO,ALMAGRO - COLO COLO,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8131293.79977034,-4415100.8349492,1301,1502572,-36.82758,-73.044655,2023/01/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,TUCAPEL, ,- TUCAPEL,219,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8178441.94558144,-4526575.79959971,1302,1502730,-37.624931,-73.468194,2023/01/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ALAMOS,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,MANUEL CARVALLO,SIMON CARVALLO,MANUEL CARVALLO - SIMON CARVALLO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-8057084.66498384,-4505130.93687502,1303,1502834,-37.472197,-72.378023,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,COLO COLO, ,- COLO COLO,1920,BIDIRECCIONAL,RIPIO,BUENO, ,DESPEJADO,0,3,0,0,3
-8119406.43662649,-4376326.55468784,1304,1502145,-36.548266,-72.937869,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TOME,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,IMPRUDENCIA DEL CONDUCTOR,DANIEL VERA,FRANCISCO BILBAO,DANIEL VERA - FRANCISCO BILBAO,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8132276.30559609,-4412766.06608632,1305,1502219,-36.81079,-73.053481,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,EJERCITO,OROMPELLO,EJERCITO - OROMPELLO,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8172271.72884575,-4526138.55570873,1306,1502407,-37.62182,-73.412766,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,ARAUCO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT, ,- ARTURO PRAT,2,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8164529.01298311,-4505935.23540899,1307,1502397,-37.477931,-73.343212,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,ARAUCO,IMPACTO CON ANIMAL,OTRO TIPO,URBANA,TRAMO DE VIA RECTA,ANIMALES SUELTOS VIA PUBLICA,DEFICIENCIAS VIALES,LAS AZUCENAS,CAMINO ANTIGUO A CURANILAHUE,CAMINO ANTIGUO A CURANILAHUE - LAS AZUCENAS,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-8145416.23565034,-4406676.24492754,1308,1502650,-36.766979,-73.171519,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LENGA, ,- LENGA,240,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8055191.00912596,-4504707.35136202,1309,1502840,-37.469177,-72.361012,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,BULNES,BLANCO ENCALADA,BLANCO ENCALADA - BULNES,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8176576.89883269,-4527394.11747317,1310,1502733,-37.630753,-73.45144,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ALAMOS,COLISION PERPENDICULAR,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS AVELLANOS, ,- LOS AVELLANOS,144,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8137846.5102764,-4411354.18964261,1311,1502453,-36.800635,-73.103519,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,COELEMU,OCEANO ARTICO,COELEMU - OCEANO ARTICO,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8138169.3367997,-4402171.20309202,1312,1505689,-36.734553,-73.106419,2023/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LIRCAY, ,- LIRCAY,2512,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8131066.81932862,-4420709.71113557,1313,1503765,-36.8679,-73.042616,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,CAMINO A CHIGUAYANTE,PASCUAL BINIMELIS,CAMINO A CHIGUAYANTE - PASCUAL BINIMELIS,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8121647.29797616,-4385961.9310181,1314,1503509,-36.61777,-72.957999,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TOME,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,SOTOMAYOR,IGNACIO SERRANO,IGNACIO SERRANO - SOTOMAYOR,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8055191.00912596,-4504707.35136202,1315,1502845,-37.469177,-72.361012,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JOSE MIGUEL INFANTE,CARLOS CONDELL,CARLOS CONDELL - JOSE MIGUEL INFANTE,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-8132368.47813446,-4414657.48148854,1316,1503818,-36.824392,-73.054309,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,CAIDA,CAIDA,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,RENGO,LOS CARRERA - RENGO,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8134360.6517417,-4413631.63684689,1317,1503717,-36.817015,-73.072205,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,IMPRUDENCIA DEL CONDUCTOR,RODOLFO BRICEÑO,ALMIRANTE RIVEROS,ALMIRANTE RIVEROS - RODOLFO BRICEÑO,0,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,1,1,0,0
-8140297.65414418,-4404534.77194,1318,1503543,-36.751567,-73.125538,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,GRAN BRETAÑA, ,- GRAN BRETAÑA,2910,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8133241.33426177,-4415145.47727174,1319,1502583,-36.827901,-73.06215,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,PADRE HURTADO,LAS HERAS,LAS HERAS - PADRE HURTADO,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,1,0,0,1
-8128780.5396267,-4429157.96194278,1320,1502178,-36.928591,-73.022078,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,COLISION,COLISION,URBANA,ENLACE A NIVEL,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,21 DE MAYO,JORGE ALESSANDRI,21 DE MAYO - JORGE ALESSANDRI,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8142058.28321056,-4399103.26249046,1321,1505694,-36.712463,-73.141354,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CAIDA,CAIDA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PASAJERO,IMPRUDENCIA DEL PASAJERO,BAHIA INGLESA, ,- BAHIA INGLESA,245,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8199053.63985774,-4523965.95962254,1322,1504105,-37.60636,-73.653352,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LEBU,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SAAVEDRA,ALCAZAR,ALCAZAR - SAAVEDRA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8135631.58636809,-4406876.76952491,1323,1505691,-36.768422,-73.083622,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/LADO,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,VIRAJES INDEBIDOS,IMPRUDENCIA DEL CONDUCTOR,JAIME REPULLO, ,- JAIME REPULLO,98,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8131968.50720404,-4412695.57209753,1324,1503715,-36.810283,-73.050716,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PAICAVI, ,- PAICAVI,1769,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8197700.32880816,-4520878.30560266,1325,1504111,-37.584383,-73.641195,2023/01/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LEBU,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA CURVA HORIZONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMINO MILLANECO,SIN NUMERO,CAMINO MILLANECO - SIN NUMERO,0,BIDIRECCIONAL,RIPIO,MALO, ,DESPEJADO,0,0,0,0,0
-8088379.57947208,-4414619.3773166,1326,1505592,-36.824118,-72.65915,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,FLORIDA,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT, ,- ARTURO PRAT,796,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8169396.79167652,-4549760.06561072,1327,1507551,-37.789701,-73.38694,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CAÑETE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PRESIDENTE FREI,JOSE MIGUEL CARRERA,JOSE MIGUEL CARRERA - PRESIDENTE FREI,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8144352.80055479,-4450915.83174509,1328,1503244,-37.084674,-73.161966,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOTA,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,CARLOS COUSIÑO,CARLOS CONDELL,CARLOS CONDELL - CARLOS COUSIÑO,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8139345.09326146,-4400814.20065655,1329,1503548,-36.724783,-73.116981,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO APAGADO,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,CRISTOBAL COLON, ,- CRISTOBAL COLON,2194,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8054375.37121692,-4504305.10122705,1330,1502850,-37.466309,-72.353685,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,MENDOZA,TUCAPEL,MENDOZA - TUCAPEL,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8052442.86485675,-4505479.07526531,1331,1505389,-37.474679,-72.336325,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,GABRIELA MISTRAL,MARCONI,GABRIELA MISTRAL - MARCONI,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8008187.13337493,-4472790.00389148,1332,1504118,-37.241268,-71.938769,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TUCAPEL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SAN DIEGO, ,- SAN DIEGO,262,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-8131522.45000444,-4414219.70893093,1333,1503722,-36.821244,-73.046709,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,OROMPELLO,LOS CARRERA - OROMPELLO,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8132231.55516079,-4414582.52487135,1334,1503856,-36.823853,-73.053079,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,CAUPOLICAN,CAUPOLICAN - LOS CARRERA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-8133077.8059298,-4415026.5705659,1335,1503719,-36.827046,-73.060681,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,ARTURO PRAT,ARTURO PRAT - LOS CARRERA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8056188.65440245,-4505567.30395387,1336,1505396,-37.475308,-72.369974,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PADRE HURTADO,BAQUEDANO,BAQUEDANO - PADRE HURTADO,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8130139.97324827,-4413471.72690767,1337,1503729,-36.815865,-73.03429,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,FRESIA,FRESIA - LOS CARRERA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8137562.86821386,-4402754.47551863,1338,1503555,-36.738752,-73.100971,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,CRISTOBAL COLON, ,- CRISTOBAL COLON,2950,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8142733.32460273,-4449107.37398056,1339,1502864,-37.071713,-73.147418,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOTA,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CONTRA SENTIDO DEL TRANSITO,IMPRUDENCIA DEL CONDUCTOR,PLAYA BLANCA, ,- PLAYA BLANCA,44,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8142669.649854,-4417522.7776728,1340,1503451,-36.844993,-73.146846,2023/01/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,MICHAIHUE,FRESIA,FRESIA - MICHAIHUE,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,3,1,0,2
-8138700.77604875,-4408923.50355211,1341,1502987,-36.783149,-73.111193,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SEÑAL PARE,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,GRAN BRETAÑA,BELGICA,BELGICA - GRAN BRETAÑA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-8131680.30104238,-4413571.42699648,1342,1504050,-36.816582,-73.048127,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,ONGOLMO,BARROS,BARROS - ONGOLMO,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,3,0,0,3
-8125516.31819817,-4402427.90014821,1343,1505595,-36.736401,-72.992755,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,PENCO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,FREIRE, ,- FREIRE,699,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8133816.96734867,-4413522.75877508,1344,1503748,-36.816232,-73.067321,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,21 DE MAYO, ,- 21 DE MAYO,1937,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8056724.65775062,-4505072.86817987,1345,1505409,-37.471783,-72.374789,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,COLO COLO,LA BARCAROLA,COLO COLO - LA BARCAROLA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8141885.40404136,-4399185.05353251,1346,1503586,-36.713052,-73.139801,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,OTRO TIPO,OTRO TIPO,URBANA,TRAMO DE VIA RECTA,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,PLAYA PINGUERAL, ,- PLAYA PINGUERAL,1396,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8128676.34458332,-4430094.36345455,1347,1503743,-36.935315,-73.021142,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,FALLAS MECANICAS FRENOS,FALLAS MECANICAS,21 DE MAYO,PADRE HURTADO,21 DE MAYO - PADRE HURTADO,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8053482.47758126,-4505265.73042413,1348,1505428,-37.473158,-72.345664,2023/01/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,RICARDO VICUÑA, ,- RICARDO VICUÑA,147,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
